"Country_Name","Country_Code","2018","2019","2020","2021",""
"Aruba","ABW","","","","",""
"Africa_Eastern_and_Southern","AFE","0.917507479649953","0.913617789744976","","",""
"Afghanistan","AFG","0.163295300459884","0.159824372036919","","",""
"Africa_Western_and_Central","AFW","0.486456127598732","0.493923185283811","","",""
"Angola","AGO","0.777674934412","0.792137069457626","","",""
"Albania","ALB","1.78273894754715","1.69224831964856","","",""
"Andorra","AND","6.36297539913701","6.4812174318824","","",""
"Arab_World","ARB","4.37507379759258","4.40838944882303","","",""
"United_Arab_Emirates","ARE","18.390678060455","19.3295632814806","","",""
"Argentina","ARG","3.97577197057929","3.74065029063396","","",""
"Armenia","ARM","1.93445157896542","2.08606067775467","","",""
"American_Samoa","ASM","","","","",""
"Antigua_and_Barbuda","ATG","5.29694013900061","5.35447645499165","","",""
"Australia","AUS","15.4935292521053","15.2382671504147","","",""
"Austria","AUT","7.13306391934265","7.2939842524557","","",""
"Azerbaijan","AZE","3.2928323542098","3.54239782750878","","",""
"Burundi","BDI","0.0617428722207823","0.062442671221937","","",""
"Belgium","BEL","8.19633858929077","8.09558395403513","","",""
"Benin","BEN","0.64605811617413","0.618583745834187","","",""
"Burkina_Faso","BFA","0.23643814977045","0.246046245966625","","",""
"Bangladesh","BGD","0.517113004701256","0.556529455394022","","",""
"Bulgaria","BGR","5.82203361005485","5.61085727989368","","",""
"Bahrain","BHR","19.6312056949883","20.2661027913927","","",""
"Bahamas,_The","7.26075162346851","7.29166109736758","","",""
"Bosnia_and_Herzegovina","BIH","6.79918264844697","6.38291804321729","","",""
"Belarus","BLR","6.24550731507705","6.12223776544422","","",""
"Belize","BLZ","1.64460372941734","1.63955000933746","","",""
"Bermuda","BMU","","","","",""
"Bolivia","BOL","2.04612992900962","1.94039800503704","","",""
"Brazil","BRA","2.07185467654344","2.05781083913756","","",""
"Barbados","BRB","4.32598384571846","4.35508203232516","","",""
"Brunei_Darussalam","BRN","17.5773964049166","16.1321585500862","","",""
"Bhutan","BTN","1.39184188717369","1.37597720898904","","",""
"Botswana","BWA","3.24302691214571","3.14710707065972","","",""
"Central_African_Republic","CAF","0.049288795729517","0.0505776483111769","","",""
"Canada","CAN","15.6505790424074","15.4306128276297","","",""
"Central_Europe_and_the_Baltics","CEB","6.56885298527047","6.26542421596903","","",""
"Switzerland","CHE","4.4019909898051","4.35904146198319","","",""
"Channel_Islands","CHI","","","","",""
"Chile","CHL","4.624338350696","4.82111829925293","","",""
"China","CHN","7.48733189390915","7.60593696057347","","",""
"Cote_d'Ivoire","CIV","0.406474439234115","0.421129515397207","","",""
"Cameroon","CMR","0.380310155918353","0.364424921654471","","",""
"Congo,_Dem._Rep.","0.037112771461009","0.0369855862465028","","",""
"Congo,_Rep.","1.23751917461056","1.34931601739946","","",""
"Colombia","COL","1.58252769207909","1.60987083062336","","",""
"Comoros","COM","0.360437441183735","0.376076363303223","","",""
"Cabo_Verde","CPV","1.12181022337837","1.18195567512973","","",""
"Costa_Rica","CRI","1.67418648148585","1.63247155826708","","",""
"Caribbean_small_states","CSS","5.14884709571356","5.11795837038063","","",""
"Cuba","CUB","2.35576425673763","2.28614606482985","","",""
"Curacao","CUW","","","","",""
"Cayman_Islands","CYM","","","","",""
"Cyprus","CYP","6.05417461355457","5.99879528274471","","",""
"Czech_Republic","CZE","9.49206819894537","9.02278615795801","","",""
"Germany","DEU","8.53619609072659","7.91162101567715","","",""
"Djibouti","DJI","0.417134645806247","0.431407700717039","","",""
"Dominica","DMA","2.37343983732358","2.36742426732591","","",""
"Denmark","DNK","5.71834355284233","5.10798850907958","","",""
"Dominican_Republic","DOM","2.38163633813877","2.53562795178678","","",""
"Algeria","DZA","3.92010908498775","3.9776504588966","","",""
"East_Asia_&_Pacific_(excluding_high_income)","EAP","5.81165167044439","5.93795688343684","","",""
"Early-demographic_dividend","EAR","2.27970195339652","2.26506310306369","","",""
"East_Asia_&_Pacific","EAS","6.40685132381606","6.4972575237128","","",""
"Europe_&_Central_Asia_(excluding_high_income)","ECA","7.36413375269366","7.36799629403694","","",""
"Europe_&_Central_Asia","ECS","6.74193066052015","6.57673393881939","","",""
"Ecuador","ECU","2.34951743812269","2.26146981694915","","",""
"Egypt,_Arab_Rep.","2.51880645114074","2.48405991083232","","",""
"Euro_area","EMU","6.43726344322139","6.1144077520643","","",""
"Eritrea","ERI","0.246177236553976","0.251635846107416","","",""
"Spain","ESP","5.49257147137707","5.09135092007508","","",""
"Estonia","EST","11.5887036573437","7.67227790917304","","",""
"Ethiopia","ETH","0.157840173008197","0.16381342920099","","",""
"European_Union","EUU","6.40452726466074","6.09343322014878","","",""
"Fragile_and_conflict_affected_situations","FCS","0.784647558621249","0.77545098917025","","",""
"Finland","FIN","8.08263979060102","7.37285476082008","","",""
"Fiji","FJI","1.84495579489483","1.83155327542587","","",""
"France","FRA","4.57587416327621","4.46877008881409","","",""
"Faroe_Islands","FRO","","","","",""
"Micronesia,_Fed._Sts.","1.50923297042027","1.58156950692426","","",""
"Gabon","GAB","2.41592048486349","2.41648401116093","","",""
"United_Kingdom","GBR","5.42774817696291","5.22051448799294","","",""
"Georgia","GEO","2.56805953573245","2.71762422558518","","",""
"Ghana","GHA","0.627538298486228","0.658823540945168","","",""
"Gibraltar","GIB","","","","",""
"Guinea","GIN","0.302071193427704","0.30928854143783","","",""
"Gambia,_The","0.24121834203222","0.247050718368434","","",""
"Guinea-Bissau","GNB","0.170730037842017","0.171792957797251","","",""
"Equatorial_Guinea","GNQ","4.91227413724926","3.94548003191235","","",""
"Greece","GRC","6.05801840018985","5.59618906985928","","",""
"Grenada","GRD","2.87126840839705","2.94637607465065","","",""
"Greenland","GRL","","","","",""
"Guatemala","GTM","1.12069833790549","1.16297092439764","","",""
"Guam","GUM","","","","",""
"Guyana","GUY","3.32474536707541","3.64089285507658","","",""
"High_income","HIC","10.1313086851795","9.81961722677621","","",""
"Hong_Kong_SAR,_China","","","","",""
"Honduras","HND","1.04823740091522","1.04862299152317","","",""
"Heavily_indebted_poor_countries_(HIPC)","HPC","0.285080977122105","0.285290900819013","","",""
"Croatia","HRV","4.01923466854666","4.06370783264011","","",""
"Haiti","HTI","0.295778641945658","0.294768413969466","","",""
"Hungary","HUN","4.74652935890747","4.74663102989868","","",""
"IBRD_only","IBD","4.42631887731666","4.45944109127339","","",""
"IDA_&_IBRD_total","IBT","3.43816223357416","3.45429910645953","","",""
"IDA_total","IDA","0.540819376593453","0.54928418231497","","",""
"IDA_blend","IDB","0.850985857853046","0.863771818915578","","",""
"Indonesia","IDN","2.15559758961146","2.2903971480842","","",""
"IDA_only","IDX","0.383622215607337","0.389915025249206","","",""
"Isle_of_Man","IMN","","","","",""
"India","IND","1.8126964996263","1.79762011876852","","",""
"Not_classified","INX","","","","",""
"Ireland","IRL","7.73732378325387","7.24514322077522","","",""
"Iran,_Islamic_Rep.","7.79252326407133","7.59836484538996","","",""
"Iraq","IRQ","4.24498295544919","4.44062412949085","","",""
"Iceland","ISL","4.81967347473986","4.54844225751086","","",""
"Israel","ISR","6.87621041012459","6.91959371834315","","",""
"Italy","ITA","5.37687092998968","5.31131544170879","","",""
"Jamaica","JAM","2.93370729528097","2.84573001224876","","",""
"Jordan","JOR","2.48662318052999","2.43820411172168","","",""
"Japan","JPN","8.80168143468674","8.54098020491546","","",""
"Kazakhstan","KAZ","11.8513158956408","11.4569378323984","","",""
"Kenya","KEN","0.340321563430632","0.423783898343557","","",""
"Kyrgyz_Republic","KGZ","1.77927500474473","1.55664325620875","","",""
"Cambodia","KHM","0.897242083589738","0.981406549971231","","",""
"Kiribati","KIR","0.776920318850492","0.765254094757829","","",""
"St._Kitts_and_Nevis","KNA","4.76753499370685","4.73180149146383","","",""
"Korea,_Rep.","12.2252458192145","11.7993253802233","","",""
"Kuwait","KWT","22.0892103885875","22.0224164011923","","",""
"Latin_America_&_Caribbean_(excluding_high_income)","LAC","2.39576604087297","2.36203799483158","","",""
"Lao_PDR","LAO","2.74162799597927","2.60968183422462","","",""
"Lebanon","LBN","4.05137016423681","4.07689427350833","","",""
"Liberia","LBR","0.23448964992389","0.238993430019259","","",""
"Libya","LBY","8.47786896315074","8.38072934435112","","",""
"St._Lucia","LCA","2.91384887233917","2.95412905964426","","",""
"Latin_America_&_Caribbean","LCN","2.60792094634332","2.55614985347278","","",""
"Least_developed_countries:_UN_classification","LDC","0.33732957764827","0.346185085749473","","",""
"Low_income","LIC","0.29093339286766","0.295839833949148","","",""
"Liechtenstein","LIE","3.69217787320128","3.94529210837622","","",""
"Sri_Lanka","LKA","1.00092295957811","1.09067562659476","","",""
"Lower_middle_income","LMC","1.75216475299244","1.76996391380241","","",""
"Low_&_middle_income","LMY","3.39027643549874","3.41243844974906","","",""
"Lesotho","LSO","0.346246108442137","0.362307409340339","","",""
"Late-demographic_dividend","LTE","6.60100767820176","6.71405143548331","","",""
"Lithuania","LTU","4.15842256161348","4.19807602212644","","",""
"Luxembourg","LUX","15.3302075743469","15.3064265559542","","",""
"Latvia","LVA","4.04218817909178","3.95543586167438","","",""
"Macao_SAR,_China","","","","",""
"St._Martin_(French_part)","MAF","","","","",""
"Morocco","MAR","1.80298755498571","1.95987228468546","","",""
"Monaco","MCO","","","","",""
"Moldova","MDA","3.15336969746594","3.32461016755783","","",""
"Madagascar","MDG","0.127559210212466","0.152766255296265","","",""
"Maldives","MDV","4.07210319220439","3.97395626217534","","",""
"Middle_East_&_North_Africa","MEA","5.59605299992466","5.59639226482293","","",""
"Mexico","MEX","3.58639514036944","3.52160004771504","","",""
"Marshall_Islands","MHL","3.08155870630276","3.06169323795406","","",""
"Middle_income","MIC","3.74319475640842","3.7730011526632","","",""
"North_Macedonia","MKD","3.51601021990228","3.99673721344351","","",""
"Mali","MLI","0.28672135637509","0.29657101956316","","",""
"Malta","MLT","3.19831614286421","3.29324560594014","","",""
"Myanmar","MMR","0.61331279498846","0.679428522562061","","",""
"Middle_East_&_North_Africa_(excluding_high_income)","MNA","3.84229012915311","3.82385292646454","","",""
"Montenegro","MNE","4.01782629169097","4.17987599373753","","",""
"Mongolia","MNG","6.79764811998827","7.15312008585735","","",""
"Northern_Mariana_Islands","MNP","","","","",""
"Mozambique","MOZ","0.235625091152676","0.246986411762639","","",""
"Mauritania","MRT","0.838005586980995","0.872793555310964","","",""
"Mauritius","MUS","3.26404040331914","3.29459100560393","","",""
"Malawi","MWI","0.0760614915951572","0.0778366839170854","","",""
"Malaysia","MYS","7.75214881505957","7.92712603743521","","",""
"North_America","NAC","15.2685232655927","14.7535300764971","","",""
"Namibia","NAM","1.72772945271147","1.69170542764537","","",""
"New_Caledonia","NCL","","","","",""
"Niger","NER","0.0868874362456198","0.0922322514104962","","",""
"Nigeria","NGA","0.561021958450874","0.573636206051187","","",""
"Nicaragua","NIC","0.790348550431877","0.80054959429675","","",""
"Netherlands","NLD","8.78385000800575","8.43707462722941","","",""
"Norway","NOR","7.07654265477615","6.7222699848575","","",""
"Nepal","NPL","0.540651882407653","0.470136453499051","","",""
"Nauru","NRU","5.61902965526274","5.57413588432697","","",""
"New_Zealand","NZL","6.60327319315015","6.83041418732592","","",""
"OECD_members","OED","8.81930330677621","8.50425202377039","","",""
"Oman","OMN","15.6538718639706","15.2824363897061","","",""
"Other_small_states","OSS","6.15019464644552","6.08804906730658","","",""
"Pakistan","PAK","0.882587327654427","0.879965499388893","","",""
"Panama","PAN","2.40850331387458","3.1414549958525","","",""
"Peru","PER","1.70650998554008","1.74559192668502","","",""
"Philippines","PHL","1.29927985117774","1.34502905731688","","",""
"Palau","PLW","13.9579029646586","13.8881173268152","","",""
"Papua_New_Guinea","PNG","0.878423812858956","0.863707513959878","","",""
"Poland","POL","8.21361572260802","7.77364183861292","","",""
"Pre-demographic_dividend","PRE","0.504510619526199","0.518434302825274","","",""
"Puerto_Rico","PRI","","","","",""
"Korea,_Dem._People's_Rep.","1.97772125250373","2.18341993045969","","",""
"Portugal","PRT","4.81338552923222","4.33976842606964","","",""
"Paraguay","PRY","1.21764178403475","1.16542523160477","","",""
"West_Bank_and_Gaza","PSE","","","","",""
"Pacific_island_small_states","PSS","1.38881195975282","1.37647189294245","","",""
"Post-demographic_dividend","PST","9.86823638920739","9.52473633453517","","",""
"French_Polynesia","PYF","","","","",""
"Qatar","QAT","31.0675333014145","32.4744687618012","","",""
"Romania","ROU","3.86105156993701","3.81743447683141","","",""
"Russian_Federation","RUS","11.4965712497165","11.7972029330523","","",""
"Rwanda","RWA","0.104861259352306","0.105330369319572","","",""
"South_Asia","SAS","1.52596228554756","1.51656786451204","","",""
"Saudi_Arabia","SAU","15.4663907693256","15.2845787251876","","",""
"Sudan","SDN","0.499024787186068","0.481626765087475","","",""
"Senegal","SEN","0.642096143940025","0.651679183707327","","",""
"Singapore","SGP","8.40622896684947","8.30707949147546","","",""
"Solomon_Islands","SLB","0.551423306678831","0.537457043456558","","",""
"Sierra_Leone","SLE","0.112416112980952","0.115189572752666","","",""
"El_Salvador","SLV","1.06062540186638","1.20863713626374","","",""
"San_Marino","SMR","","","","",""
"Somalia","SOM","0.0439758883029835","0.0446807095514156","","",""
"Serbia","SRB","6.60641804520422","6.61604693907974","","",""
"Sub-Saharan_Africa_(excluding_high_income)","SSA","0.743056112103654","0.743689205464403","","",""
"South_Sudan","SSD","0.141218174644456","0.153677682917001","","",""
"Sub-Saharan_Africa","SSF","0.743527308610939","0.744174677739533","","",""
"Small_states","SST","5.68073433158829","5.62966978248057","","",""
"Sao_Tome_and_Principe","STP","0.663406500417216","0.697518721217886","","",""
"Suriname","SUR","3.83689221830869","4.55825378527259","","",""
"Slovak_Republic","SVK","6.05863547411852","5.69841625532024","","",""
"Slovenia","SVN","6.78433887885504","6.51220937780615","","",""
"Sweden","SWE","3.53899174224082","3.4050379189887","","",""
"Eswatini","SWZ","0.800863195167754","0.836140045223269","","",""
"Sint_Maarten_(Dutch_part)","SXM","","","","",""
"Seychelles","SYC","5.99408841601764","6.24839963436737","","",""
"Syrian_Arab_Republic","SYR","1.61640006921476","1.50613944194882","","",""
"Turks_and_Caicos_Islands","TCA","","","","",""
"Chad","TCD","0.141493648080268","0.1410934124928","","",""
"East_Asia_&_Pacific_(IDA_&_IBRD_countries)","TEA","5.85912449988089","5.98439158602936","","",""
"Europe_&_Central_Asia_(IDA_&_IBRD_countries)","TEC","7.25510471474517","7.22204231673474","","",""
"Togo","TGO","0.292809243998144","0.29323120707198","","",""
"Thailand","THA","3.70237234135977","3.83609001895282","","",""
"Tajikistan","TJK","0.953757414576443","1.01061869242185","","",""
"Turkmenistan","TKM","12.4852549319332","12.2633540880676","","",""
"Latin_America_&_the_Caribbean_(IDA_&_IBRD_countries)","TLA","2.58513681182151","2.53389872910303","","",""
"Timor-Leste","TLS","0.481082051542905","0.479460533259382","","",""
"Middle_East_&_North_Africa_(IDA_&_IBRD_countries)","TMN","3.84681165383072","3.82873724880618","","",""
"Tonga","TON","1.55040258552623","1.53114440054471","","",""
"South_Asia_(IDA_&_IBRD)","TSA","1.52596228554756","1.51656786451204","","",""
"Sub-Saharan_Africa_(IDA_&_IBRD_countries)","TSS","0.743527308610939","0.744174677739533","","",""
"Trinidad_and_Tobago","TTO","12.7928307530469","12.3228548692176","","",""
"Tunisia","TUN","2.58447684745771","2.55756420759521","","",""
"Turkiye","TUR","5.00035901085763","4.75658474979861","","",""
"Tuvalu","TUV","0.869187290437425","0.858000838823044","","",""
"Tanzania","TZA","0.21309298717372","0.214634960133583","","",""
"Uganda","UGA","0.137143292492898","0.132370788404111","","",""
"Ukraine","UKR","4.15978307448244","3.93658353086744","","",""
"Upper_middle_income","UMC","6.35039303600069","6.41698490233365","","",""
"Uruguay","URY","1.89604236287846","1.87478454308499","","",""
"United_States","USA","15.2225476514566","14.6734106066885","","",""
"Uzbekistan","UZB","3.41272180933736","3.47554445038462","","",""
"St._Vincent_and_the_Grenadines","VCT","2.26839669721441","2.35096245208338","","",""
"Venezuela,_RB","4.57401148348632","3.93956620857458","","",""
"British_Virgin_Islands","VGB","","","","",""
"Virgin_Islands_(U.S.)","VIR","","","","",""
"Vietnam","VNM","2.9891374694718","3.4883126360288","","",""
"Vanuatu","VUT","0.717519410415953","0.700275419810089","","",""
"World","WLD","4.51014474490566","4.46966048954994","","",""
"Samoa","WSM","1.47862616074885","1.52212413389075","","",""
"Kosovo","XKX","","","","",""
"Yemen,_Rep.","0.341068401898741","0.380633360910495","","",""
"South_Africa","ZAF","7.51567860518136","7.5077360921292","","",""
"Zambia","ZMB","0.445489132605199","0.38071705091289","","",""
"Zimbabwe","ZWE","0.85741126863075","0.802978519634142","","",""
